Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
RP,Brett Kerry (43821711),Brett Kerry,43821711,P,5900,TEX@LAA 08/13/2026 10:07PM ET,LAA,11.7,,
SP,George Klassen (43821712),George Klassen,43821712,P,5900,TEX@LAA 08/13/2026 10:07PM ET,LAA,7,,
SP,Quinn Priester (43821713),Quinn Priester,43821713,P,5900,MIL@LAD 08/13/2026 10:10PM ET,MIL,0,IL,
RP,Ryan Johnson (43821714),Ryan Johnson,43821714,P,5900,TEX@LAA 08/13/2026 10:07PM ET,LAA,5.9,,
RP,Sam Aldegheri (43821715),Sam Aldegheri,43821715,P,5900,TEX@LAA 08/13/2026 10:07PM ET,LAA,7.2,,
SP,Caden Dana (43821716),Caden Dana,43821716,P,5900,TEX@LAA 08/13/2026 10:07PM ET,LAA,0,,
SP,Jack Kochanowicz (43821717),Jack Kochanowicz,43821717,P,5900,TEX@LAA 08/13/2026 10:07PM ET,LAA,7.3,IL,
OF,Jackson Chourio (43821581),Jackson Chourio,43821581,OF,5700,MIL@LAD 08/13/2026 10:10PM ET,MIL,9.1,,1
SP,Leandro Lopez (43821718),Leandro Lopez,43821718,P,5600,TEX@LAA 08/13/2026 10:07PM ET,TEX,0,,
SP,David Davalillo (43821719),David Davalillo,43821719,P,5600,TEX@LAA 08/13/2026 10:07PM ET,TEX,0,,
SP,Jose Corniell (43821720),Jose Corniell,43821720,P,5600,TEX@LAA 08/13/2026 10:07PM ET,TEX,-5.6,IL,
SP,Jordan Montgomery (43821721),Jordan Montgomery,43821721,P,5600,TEX@LAA 08/13/2026 10:07PM ET,TEX,2.8,,
RP,Tyler Alexander (43821722),Tyler Alexander,43821722,P,5600,TEX@LAA 08/13/2026 10:07PM ET,TEX,2.7,,
SP,Adam Macko (43821723),Adam Macko,43821723,P,5600,TEX@LAA 08/13/2026 10:07PM ET,TEX,2.6,,
RP,Chase Silseth (43821724),Chase Silseth,43821724,P,5600,TEX@LAA 08/13/2026 10:07PM ET,TEX,2.9,,
1B,Freddie Freeman (43821582),Freddie Freeman,43821582,1B,5500,MIL@LAD 08/13/2026 10:10PM ET,LAD,8,,4
2B,Brice Turang (43821583),Brice Turang,43821583,2B,5400,MIL@LAD 08/13/2026 10:10PM ET,MIL,9.2,DTD,
OF,Mike Trout (43821584),Mike Trout,43821584,OF,5200,TEX@LAA 08/13/2026 10:07PM ET,LAA,8.7,,2
3B,Max Muncy (43821585),Max Muncy,43821585,3B,5000,MIL@LAD 08/13/2026 10:10PM ET,LAD,7.4,,
1B/OF,Jake Bauers (43821586),Jake Bauers,43821586,1B/OF,4900,MIL@LAD 08/13/2026 10:10PM ET,MIL,8.5,,4
OF,Andy Pages (43821588),Andy Pages,43821588,OF,4800,MIL@LAD 08/13/2026 10:10PM ET,LAD,8.4,,2
OF,Wyatt Langford (43821589),Wyatt Langford,43821589,OF,4700,TEX@LAA 08/13/2026 10:07PM ET,TEX,8.2,,2
OF,Christian Yelich (43821590),Christian Yelich,43821590,OF,4600,MIL@LAD 08/13/2026 10:10PM ET,MIL,7.6,,6
SS,Zach Neto (43821591),Zach Neto,43821591,SS,4500,TEX@LAA 08/13/2026 10:07PM ET,LAA,8.2,,
OF,Kyle Tucker (43821592),Kyle Tucker,43821592,OF,4400,MIL@LAD 08/13/2026 10:10PM ET,LAD,7.1,,7
C,William Contreras (43821593),William Contreras,43821593,C,4300,MIL@LAD 08/13/2026 10:10PM ET,MIL,7,,7
SS,Corey Seager (43821594),Corey Seager,43821594,SS,4200,TEX@LAA 08/13/2026 10:07PM ET,TEX,7,,3
3B,Josh Jung (43821643),Josh Jung,43821643,3B,4200,TEX@LAA 08/13/2026 10:07PM ET,TEX,7.3,IL,
2B/OF,Tommy Edman (43821595),Tommy Edman,43821595,2B/OF,4100,MIL@LAD 08/13/2026 10:10PM ET,LAD,6.6,,3
OF,Garrett Mitchell (43821597),Garrett Mitchell,43821597,OF,4000,MIL@LAD 08/13/2026 10:10PM ET,MIL,6.8,,2
SS,Mookie Betts (43821598),Mookie Betts,43821598,SS,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,7.1,,
C,Will Smith (43821644),Will Smith,43821644,C,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,6.2,IL,
RP,Ronan Kopp (43821725),Ronan Kopp,43821725,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,0,,
RP,Brusdar Graterol (43821726),Brusdar Graterol,43821726,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,0,IL,
RP,Jake Cousins (43821727),Jake Cousins,43821727,P,4000,MIL@LAD 08/13/2026 10:10PM ET,LAD,0,IL,
